"(Source)","Version","Object.$type","Object.Name.DefaultText","Object.Name.LocalTexts","Object.Desc.DefaultText","Object.Desc.LocalTexts.fr-ca","Object.Desc.LocalTexts.de","Object.Desc.LocalTexts.es","Object.Desc.LocalTexts.pt","Object.Desc.LocalTexts.ko","Object.Released","Object.Comment","Object.Sprite","Object.Icon","Object.SortCategory","Object.Price","Object.Rarity","Object.MaxStack","Object.CannotDrop","Object.BagEffect","Object.ItemStates","Object.UseAction.$type","Object.UseAction.HitTiles","Object.UseAction.BurstTiles","Object.UseAction.Emitter.$type","Object.UseAction.Emitter.LocHeight","Object.UseAction.WideAngle","Object.UseAction.CharAnimData.$type","Object.UseAction.CharAnimData.ActionType","Object.UseAction.TargetAlignments","Object.UseAction.TileEmitter.$type","Object.UseAction.TileEmitter.LocHeight","Object.UseAction.PreActions","Object.UseAction.ActionFX.Delay","Object.UseAction.ActionFX.Sound","Object.UseAction.ActionFX.Emitter.$type","Object.UseAction.ActionFX.Emitter.LocHeight","Object.UseAction.ActionFX.ScreenMovement.MinShake","Object.UseAction.ActionFX.ScreenMovement.MaxShake","Object.UseAction.ActionFX.ScreenMovement.MaxShakeTime","Object.UseAction.LagBehindTime","Object.Explosion.TargetAlignments","Object.Explosion.HitTiles","Object.Explosion.Range","Object.Explosion.Speed","Object.Explosion.TileEmitter.$type","Object.Explosion.TileEmitter.LocHeight","Object.Explosion.Emitter.$type","Object.Explosion.Emitter.LocHeight","Object.Explosion.IntroFX","Object.Explosion.ExplodeFX.Delay","Object.Explosion.ExplodeFX.Sound","Object.Explosion.ExplodeFX.Emitter.$type","Object.Explosion.ExplodeFX.Emitter.LocHeight","Object.Explosion.ExplodeFX.ScreenMovement.MinShake","Object.Explosion.ExplodeFX.ScreenMovement.MaxShake","Object.Explosion.ExplodeFX.ScreenMovement.MaxShakeTime","Object.UseEvent.Element","Object.UseEvent.Category","Object.UseEvent.HitRate","Object.UseEvent.SkillStates","Object.UseEvent.BeforeTryActions","Object.UseEvent.BeforeActions","Object.UseEvent.OnActions","Object.UseEvent.BeforeExplosions","Object.UseEvent.BeforeHits","Object.UseEvent.OnHits","Object.UseEvent.OnHitTiles","Object.UseEvent.AfterActions","Object.UseEvent.ElementEffects","Object.UseEvent.IntroFX","Object.UseEvent.HitFX.Delay","Object.UseEvent.HitFX.Sound","Object.UseEvent.HitFX.Emitter.$type","Object.UseEvent.HitFX.Emitter.LocHeight","Object.UseEvent.HitFX.ScreenMovement.MinShake","Object.UseEvent.HitFX.ScreenMovement.MaxShake","Object.UseEvent.HitFX.ScreenMovement.MaxShakeTime","Object.UseEvent.HitCharAction.$type","Object.UseEvent.HitCharAction.Process","Object.UsageType","Object.ArcThrow","Object.ThrowAnim.AnimIndex","Object.ThrowAnim.FrameTime","Object.ThrowAnim.StartFrame","Object.ThrowAnim.EndFrame","Object.ThrowAnim.AnimDir","Object.ThrowAnim.Alpha","Object.ThrowAnim.AnimFlip","Object.ProximityEvent.Radius","Object.ProximityEvent.TargetAlignments","Object.ProximityEvent.BeforeExplosions","Object.ProximityEvent.OnEquips","Object.ProximityEvent.OnPickups","Object.ProximityEvent.BeforeStatusAdds","Object.ProximityEvent.OnStatusAdds","Object.ProximityEvent.OnStatusRemoves","Object.ProximityEvent.OnMapStatusAdds","Object.ProximityEvent.OnMapStatusRemoves","Object.ProximityEvent.OnMapStarts","Object.ProximityEvent.OnTurnStarts","Object.ProximityEvent.OnTurnEnds","Object.ProximityEvent.OnMapTurnEnds","Object.ProximityEvent.OnWalks","Object.ProximityEvent.OnDeaths","Object.ProximityEvent.OnRefresh","Object.ProximityEvent.BeforeTryActions","Object.ProximityEvent.BeforeActions","Object.ProximityEvent.OnActions","Object.ProximityEvent.BeforeHittings","Object.ProximityEvent.BeforeBeingHits","Object.ProximityEvent.AfterHittings","Object.ProximityEvent.AfterBeingHits","Object.ProximityEvent.OnHitTiles","Object.ProximityEvent.AfterActions","Object.ProximityEvent.UserElementEffects","Object.ProximityEvent.TargetElementEffects","Object.ProximityEvent.ModifyHPs","Object.ProximityEvent.RestoreHPs","Object.OnEquips","Object.OnPickups","Object.BeforeStatusAdds","Object.OnStatusAdds","Object.OnStatusRemoves","Object.OnMapStatusAdds","Object.OnMapStatusRemoves","Object.OnMapStarts","Object.OnTurnStarts","Object.OnTurnEnds","Object.OnMapTurnEnds","Object.OnWalks","Object.OnDeaths","Object.OnRefresh","Object.BeforeTryActions","Object.BeforeActions","Object.OnActions","Object.BeforeHittings","Object.BeforeBeingHits","Object.AfterHittings","Object.AfterBeingHits","Object.OnHitTiles","Object.AfterActions","Object.UserElementEffects","Object.TargetElementEffects","Object.ModifyHPs","Object.RestoreHPs"
"evo_everstone","0.6.1.0","RogueEssence.Data.ItemData, RogueEssence","Everstone","","","","","","","","false","","Rock_Gray","-1","10","250","0","0","false","false","[{""$type"":""PMDC.Dungeon.EvoState, PMDC""},{""$type"":""PMDC.Dungeon.HeldState, PMDC""}]","RogueEssence.Dungeon.AttackAction, RogueEssence","false","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","RogueEssence.Dungeon.CharAnimFrameType, RogueEssence","0","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","0","0","false","0","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","RogueEssence.Content.EmptyCircleSquareEmitter, RogueEssence","0","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","none","0","-1","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","RogueEssence.Dungeon.CharAnimProcess, RogueEssence","0","0","false","","1","-1","-1","-1","255","0","-1","0","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"evo_fire_stone","0.6.1.0","RogueEssence.Data.ItemData, RogueEssence","Fire Stone","","A peculiar orange stone that radiates warmth like a flame. It allows certain kinds of Pokémon to evolve. If held, it changes the Pokémon's regular attacks to Fire-type.","","","","","","true","","Stone_Red","-1","10","1000","0","0","false","false","[{""$type"":""PMDC.Dungeon.EvoState, PMDC""},{""$type"":""PMDC.Dungeon.HeldState, PMDC""}]","RogueEssence.Dungeon.AttackAction, RogueEssence","false","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","RogueEssence.Dungeon.CharAnimFrameType, RogueEssence","0","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","0","0","false","0","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","RogueEssence.Content.EmptyCircleSquareEmitter, RogueEssence","0","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","none","0","-1","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","RogueEssence.Dungeon.CharAnimProcess, RogueEssence","0","0","false","","1","-1","-1","-1","255","0","-1","0","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[{""Key"":{""str"":[-1]},""Value"":{""$type"":""PMDC.Dungeon.RegularAttackNeededEvent, PMDC"",""BaseEvent"":{""$type"":""PMDC.Dungeon.ChangeMoveElementEvent, PMDC"",""ElementFrom"":""none"",""ElementTo"":""fire""}}}]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"evo_harmony_scarf","0.6.1.0","RogueEssence.Data.ItemData, RogueEssence","Harmony Scarf","","A scarf woven from the fibers of a legendary tree. It allows the Pokémon to evolve, regardless of its requirements.","","Ein Schal, der aus den Fasern eines legendären Baumes gewoben wurde. Der Träger kann sich unabhängig von üblichen Voraussetzungen entwickeln.","","","","true","","Scarf_Blue","-1","10","2500","0","0","false","false","[{""$type"":""PMDC.Dungeon.EvoState, PMDC""},{""$type"":""PMDC.Dungeon.HeldState, PMDC""}]","RogueEssence.Dungeon.AttackAction, RogueEssence","false","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","RogueEssence.Dungeon.CharAnimFrameType, RogueEssence","0","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","0","0","false","0","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","RogueEssence.Content.EmptyCircleSquareEmitter, RogueEssence","0","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","none","0","-1","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","RogueEssence.Dungeon.CharAnimProcess, RogueEssence","0","0","false","","1","-1","-1","-1","255","0","-1","0","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"evo_ice_stone","0.6.1.0","RogueEssence.Data.ItemData, RogueEssence","Ice Stone","","A peculiar stone that can make certain species of Pokémon evolve. It has an unmistakable snowflake pattern. If held, it changes the Pokémon's regular attacks to Ice-type.","","","","","","true","","Stone_LightBlue","-1","10","1000","0","0","false","false","[{""$type"":""PMDC.Dungeon.EvoState, PMDC""},{""$type"":""PMDC.Dungeon.HeldState, PMDC""}]","RogueEssence.Dungeon.AttackAction, RogueEssence","false","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","RogueEssence.Dungeon.CharAnimFrameType, RogueEssence","0","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","0","0","false","0","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","RogueEssence.Content.EmptyCircleSquareEmitter, RogueEssence","0","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","none","0","-1","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","RogueEssence.Dungeon.CharAnimProcess, RogueEssence","0","0","false","","1","-1","-1","-1","255","0","-1","0","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[{""Key"":{""str"":[-1]},""Value"":{""$type"":""PMDC.Dungeon.RegularAttackNeededEvent, PMDC"",""BaseEvent"":{""$type"":""PMDC.Dungeon.ChangeMoveElementEvent, PMDC"",""ElementFrom"":""none"",""ElementTo"":""ice""}}}]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"evo_kings_rock","0.6.1.0","RogueEssence.Data.ItemData, RogueEssence","King's Rock","","An impressive icon that conveys a kingly nobility. When the holder successfully inflicts damage, the target may also flinch.","","Gibst du es einem Pokémon zum Tragen, lässt es mit seinem Angriff das Ziel gelegentlich zurückschrecken.","Debe llevarla un Pokémon. La robustez de la piedra fortalece los movimientos de tipo Roca.","","지니게 하면 공격해서 데미지를 줄 때 상대를 풀죽이기도 한다.","true","","Crown_Yellow","-1","10","1000","0","0","false","false","[{""$type"":""PMDC.Dungeon.EvoState, PMDC""},{""$type"":""PMDC.Dungeon.HeldState, PMDC""}]","RogueEssence.Dungeon.AttackAction, RogueEssence","false","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","RogueEssence.Dungeon.CharAnimFrameType, RogueEssence","0","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","0","0","false","0","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","RogueEssence.Content.EmptyCircleSquareEmitter, RogueEssence","0","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","none","0","-1","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","RogueEssence.Dungeon.CharAnimProcess, RogueEssence","0","0","false","","1","-1","-1","-1","255","0","-1","0","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[{""Key"":{""str"":[0]},""Value"":{""$type"":""PMDC.Dungeon.OnMoveUseEvent, PMDC"",""BaseEvents"":[{""$type"":""PMDC.Dungeon.OnHitEvent, PMDC"",""BaseEvents"":[{""$type"":""PMDC.Dungeon.StatusBattleEvent, PMDC"",""StatusID"":""flinch"",""AffectTarget"":true,""SilentCheck"":true,""Anonymous"":false,""TriggerMsg"":{""Key"":null},""Anims"":[]}],""RequireDamage"":true,""RequireContact"":false,""Chance"":25}]}}]","[]","[]","[]","[]","[]","[]","[]"
"evo_leaf_stone","0.6.1.0","RogueEssence.Data.ItemData, RogueEssence","Leaf Stone","","A peculiar stone inscribed with a leafy pattern. It allows certain kinds of Pokémon to evolve. If held, it changes the Pokémon's regular attacks to Grass-type.","","","","","","true","","Stone_Green","-1","10","1000","0","0","false","false","[{""$type"":""PMDC.Dungeon.EvoState, PMDC""},{""$type"":""PMDC.Dungeon.HeldState, PMDC""}]","RogueEssence.Dungeon.AttackAction, RogueEssence","false","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","RogueEssence.Dungeon.CharAnimFrameType, RogueEssence","0","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","0","0","false","0","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","RogueEssence.Content.EmptyCircleSquareEmitter, RogueEssence","0","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","none","0","-1","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","RogueEssence.Dungeon.CharAnimProcess, RogueEssence","0","0","false","","1","-1","-1","-1","255","0","-1","0","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[{""Key"":{""str"":[-1]},""Value"":{""$type"":""PMDC.Dungeon.RegularAttackNeededEvent, PMDC"",""BaseEvent"":{""$type"":""PMDC.Dungeon.ChangeMoveElementEvent, PMDC"",""ElementFrom"":""none"",""ElementTo"":""grass""}}}]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"evo_link_cable","0.6.1.0","RogueEssence.Data.ItemData, RogueEssence","Link Cable","","An intriguing cable used for linking unknown devices. It allows a certain kind of Pokémon to evolve.","","Ein faszinierendes Kabel, welches für Verbindungen von unbekannten Geräten verwendet wurde. Es erlaubt bestimmten Pokémon sich zu entwickeln.","","","어떠한 장치들을 연결하는 데 쓰였을 묘한 케이블. 어떤 포켓몬을 진화시킨다.","true","","Box_Green","-1","10","1000","0","0","false","false","[{""$type"":""PMDC.Dungeon.EvoState, PMDC""},{""$type"":""PMDC.Dungeon.HeldState, PMDC""}]","RogueEssence.Dungeon.AttackAction, RogueEssence","false","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","RogueEssence.Dungeon.CharAnimFrameType, RogueEssence","0","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","0","0","false","0","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","RogueEssence.Content.EmptyCircleSquareEmitter, RogueEssence","0","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","none","0","-1","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","RogueEssence.Dungeon.CharAnimProcess, RogueEssence","0","0","false","","1","-1","-1","-1","255","0","-1","0","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"evo_lunar_ribbon","0.6.1.0","RogueEssence.Data.ItemData, RogueEssence","Lunar Ribbon","","A ribbon infused with moonlight. It allows a certain kind of Pokémon to evolve.","","Eine Schleife eingeflößt mit Mondlicht. Es erlaubt einer bestimmten Art von Pokémon sich zu entwickeln.","","","달빛을 머금은 리본. 어떤 포켓몬을 진화시킨다.","true","","Scarf_Blue","-1","10","1000","0","0","false","false","[{""$type"":""PMDC.Dungeon.EvoState, PMDC""},{""$type"":""PMDC.Dungeon.HeldState, PMDC""}]","RogueEssence.Dungeon.AttackAction, RogueEssence","false","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","RogueEssence.Dungeon.CharAnimFrameType, RogueEssence","0","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","0","0","false","0","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","RogueEssence.Content.EmptyCircleSquareEmitter, RogueEssence","0","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","none","0","-1","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","RogueEssence.Dungeon.CharAnimProcess, RogueEssence","0","0","false","","1","-1","-1","-1","255","0","-1","0","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"evo_magmarizer","0.6.1.0","RogueEssence.Data.ItemData, RogueEssence","Magmarizer","","A box brimming with a huge amount of magma energy. It allows a certain kind of Pokémon to evolve.","","Eine Schachtel mit Magmaenergie. Das Lieblingsstück eines bestimmten Pokémon.","Ataca al objetivo con un rayo de hielo que puede llegar a congelarlo.","","엄청난 마그마의 에너지가 비축되어 있는 상자. 어떤 포켓몬을 진화시킨다.","true","","Machine_Pink","-1","10","1000","0","0","false","false","[{""$type"":""PMDC.Dungeon.EvoState, PMDC""},{""$type"":""PMDC.Dungeon.HeldState, PMDC""}]","RogueEssence.Dungeon.AttackAction, RogueEssence","false","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","RogueEssence.Dungeon.CharAnimFrameType, RogueEssence","0","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","0","0","false","0","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","RogueEssence.Content.EmptyCircleSquareEmitter, RogueEssence","0","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","none","0","-1","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","RogueEssence.Dungeon.CharAnimProcess, RogueEssence","0","0","false","","1","-1","-1","-1","255","0","-1","0","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"evo_moon_stone","0.6.1.0","RogueEssence.Data.ItemData, RogueEssence","Moon Stone","","An odd stone that gleams like the moon in the evening sky. It allows certain kinds of Pokémon to evolve. If held, it changes the Pokémon's regular attacks to Fairy-type.","","","","","","true","","Stone_Black","-1","10","1000","0","0","false","false","[{""$type"":""PMDC.Dungeon.EvoState, PMDC""},{""$type"":""PMDC.Dungeon.HeldState, PMDC""}]","RogueEssence.Dungeon.AttackAction, RogueEssence","false","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","RogueEssence.Dungeon.CharAnimFrameType, RogueEssence","0","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","0","0","false","0","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","RogueEssence.Content.EmptyCircleSquareEmitter, RogueEssence","0","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","none","0","-1","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","RogueEssence.Dungeon.CharAnimProcess, RogueEssence","0","0","false","","1","-1","-1","-1","255","0","-1","0","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[{""Key"":{""str"":[-1]},""Value"":{""$type"":""PMDC.Dungeon.RegularAttackNeededEvent, PMDC"",""BaseEvent"":{""$type"":""PMDC.Dungeon.ChangeMoveElementEvent, PMDC"",""ElementFrom"":""none"",""ElementTo"":""fairy""}}}]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"evo_oval_stone","0.6.1.0","RogueEssence.Data.ItemData, RogueEssence","Oval Stone","","A surprisingly smooth, rounded stone. It allows a certain kind of Pokémon to evolve.","","Dieser besondere, eiförmige Stein hilft manchen Pokémon bei ihrer Evolution.","Una piedra peculiar que hace evolucionar a algunos Pokémon. Tiene forma de huevo.","","어느 특정 포켓몬을 진화시키는 이상한 돌. 구슬처럼 둥글다.","false","","Stone_LightBlue","-1","10","1000","0","0","false","false","[{""$type"":""PMDC.Dungeon.EvoState, PMDC""},{""$type"":""PMDC.Dungeon.HeldState, PMDC""}]","RogueEssence.Dungeon.AttackAction, RogueEssence","false","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","RogueEssence.Dungeon.CharAnimFrameType, RogueEssence","0","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","0","0","false","0","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","RogueEssence.Content.EmptyCircleSquareEmitter, RogueEssence","0","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","none","0","-1","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","RogueEssence.Dungeon.CharAnimProcess, RogueEssence","0","0","false","","1","-1","-1","-1","255","0","-1","0","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"evo_prism_scale","0.6.1.0","RogueEssence.Data.ItemData, RogueEssence","Prism Scale","","A mysterious scale that shines in rainbow colors. It allows a certain kind of Pokémon to evolve.","","Eine seltsame Schuppe, durch die sich bestimmte Pokémon entwickeln. Sie funkelt in den Farben des Regenbogens.","Joya de un solo uso que potencia los movimientos de tipo Volador. Debe llevarla un Pokémon.","","어느 특정 포켓몬을 진화시키는 이상한 비늘. 무지갯빛으로 빛나고 있다.","true","","Scale_LightBlue","-1","10","1000","0","0","false","false","[{""$type"":""PMDC.Dungeon.EvoState, PMDC""},{""$type"":""PMDC.Dungeon.HeldState, PMDC""}]","RogueEssence.Dungeon.AttackAction, RogueEssence","false","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","RogueEssence.Dungeon.CharAnimFrameType, RogueEssence","0","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","0","0","false","0","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","RogueEssence.Content.EmptyCircleSquareEmitter, RogueEssence","0","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","none","0","-1","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","RogueEssence.Dungeon.CharAnimProcess, RogueEssence","0","0","false","","1","-1","-1","-1","255","0","-1","0","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
