,,,
Pokemon ID,Game,Language,Description
240,30,9,"Its body temperature is always around 1,100 degrees Fahrenheit. If Magby falls into a small- enough pond, the whole thing will dry up."
241,30,9,"Its milk is delicious and chock-full of nutrients. However, if you drink too much, it could make your stomach hurt, so be careful."
242,30,9,"This Pokémon is overflowing with love. Only Chansey that share a strong bond with their Trainer can evolve, so people say."
246,30,9,"Raised on nutrients it finds in the dirt, it eats roughly a mountain’s worth of dirt before it becomes a pupa."
247,30,9,"This dangerous pupa thrashes about. Its shell is as hard as bedrock, containing its gradually forming new body within."
248,30,9,"This Pokémon is a mobile disaster, leaving mountains crumbled and houses destroyed in its wake."
278,30,9,It builds nests in cliffs by the sea. It circles the skies above the ocean looking for its favorite food—Wishiwashi.
279,30,9,It scoops up Wishiwashi in its huge beak and swallows them whole. It can devour more than 30 at one go!
283,30,9,"It lives in ponds and marshes that feature lots of plant life. It often fights with Dewpider, whose habitat and diet are similar."
284,30,9,"Its thin, winglike antennae are highly absorbent. It waits out rainy days in tree hollows."
296,30,9,There’s a rumor of a traditional recipe for stew that Trainers can use to raise strong Makuhita.
297,30,9,Hariyama that are big and fat aren’t necessarily strong. There are some small ones that move nimbly and use moves skillfully.
299,30,9,It hunts without twitching a muscle by pulling in its prey with powerful magnetism. But sometimes it pulls natural enemies in close.
302,30,9,Materials from gems it has eaten float to the surface of its body and can form an infinite number of patterns among individuals.
303,30,9,"It has two mouths. The big jaws on the back of its head can’t taste anything, so that’s the mouth it uses to eat foods it doesn’t like."
309,30,9,Static electricity builds up all over its body as strands of its long fur rub together. This Pokémon boasts incredible speed.
310,30,9,"It stimulates its own muscles with electricity, so it can move quickly. It eases its soreness with electricity, too, so it can recover quickly as well."
318,30,9,"With its sturdy jaws and fangs, it can easily chomp wooden boats to splinters. It fights with Basculin over food."
319,30,9,It drinks in seawater and jets it from its rear to propel itself. It’s very sensitive to the scent of blood.
320,30,9,"Due to their memories of when they once lived on land, pods of them will, very rarely, wash up on shore."
321,30,9,"When a small Wailmer is attacked by Sharpedo or Dhelmise, its whole pod works together to protect it."
324,30,9,"It burns coal to produce energy. When it has burned through all of its coal, it becomes unable to move."
327,30,9,"Each Spinda’s spot pattern is different. With its stumbling movements, it evades opponents’ attacks brilliantly!"
328,30,9,"It builds nests that double as traps, lying in wait for its prey to get caught. When night falls, it digs itself a spot beneath the sand to sleep."
329,30,9,It vibrates its wings to send out odd sound waves. Trainers who are with it need earplugs.
330,30,9,People continue to have their hearts stolen by its enchanting songs and find themselves stranded in the desert.
339,30,9,Its whiskers are filled with nerves. They can sense smells and flavors just as a person’s nose or tongue would.
340,30,9,Its vision is not that good. It senses vibrations in the water with its whiskers to determine the location of its prey.
341,30,9,It can adapt very well to its environment. Feebas and Corphish are about the only Pokémon to live in stagnant ditches.
342,30,9,"Its pincers often fall off. Unlike with Crabrawler or Clauncher, the meat in its claws is utterly nasty and stinking."
343,30,9,"When they find others of their kind, they cry out loudly and gather together. Large numbers of them can be found in old graveyards."
344,30,9,The ancient people who made it apparently modeled it after something that descended from the sky. It fires beams from both arms.
345,30,9,It sticks to rocks with its powerful suckers and can’t be washed away no matter how rough the surf gets.
346,30,9,This carnivorous Pokémon lived in primordial seas. It catches prey in its eight tentacles and dissolves them with digestive fluid as it eats.
347,30,9,"This is one kind of primeval bug Pokémon. With eight wings, it could apparently swim a lot faster than you’d expect."
348,30,9,Armaldo adapted from living in water to living on land. It has been determined that it is the ancestor of some bug Pokémon.
349,30,9,"Because of its wretched appearance, most people pay it no attention, but there are some who collect Feebas—and Feebas alone!"
350,30,9,Its dwelling place is the bottom of big lakes. Those who behold its loveliness are said to have their hearts purified.
351,30,9,"Its form changes depending on the weather. The rougher conditions get, the rougher Castform’s disposition!"
352,30,9,"Its color changes for concealment and also when its mood or health changes. The darker the color, the healthier it is."
353,30,9,"There’s a proverb that says, “Shun the house where Shuppet gather in the growing dusk.”"
354,30,9,"Resentment at being cast off made it spring into being. Some say that treating it well will satisfy it, and it will once more become a stuffed toy."
357,30,9,"Bunches of delicious fruit grow around its neck. In warm areas, many ranches raise Tropius."
359,30,9,"The elderly call it the disaster Pokémon and detest it, but interest in its power to predict disasters is on the rise."
361,30,9,Rich people from cold areas all share childhood memories of playing with Snorunt.
362,30,9,Its actual body is a rock that isn’t particularly hard. Glalie absorbs moisture from the air and drapes itself in an armor of ice.
366,30,9,Clamperl’s pearls are exceedingly precious. They can be more than 10 times as costly as Shellder’s pearls.
367,30,9,"Deep seas are their habitat. According to tradition, when Huntail wash up onshore, something unfortunate will happen."
368,30,9,"It sucks bodily fluids out of its prey. The leftover meat sinks to the seafloor, where it becomes food for other Pokémon."
369,30,9,The reason it hasn’t changed at all in a hundred million years is that it’s apparently already a perfect life-form.
370,30,9,Luvdisc makes its home in coral reefs in warm seas. It especially likes sleeping in the space between Corsola’s branches.
371,30,9,Some theories suggest that its behavior of forcefully bashing its head into things stimulates cells that affect its evolution.
372,30,9,"Shelgon lives deep within caves. It stays shut up in its hard shell, dreaming of the day it will be able to fly."
373,30,9,"Thanks to its fervent wishes, the cells in its body finally mutated, and at last it has its heart’s desire—wings."
374,30,9,"If you anger it, it will do more than rampage. It will also burst out strong magnetism, causing nearby machines to break."
375,30,9,"It flies at high speeds around the skies. When it finds its prey, Metang takes a firm grip with its sharp claws and never lets go."
376,30,9,"It analyzes its opponents with more accuracy than a supercomputer, which enables it to calmly back them into a corner."
408,30,9,"Its hard skull is its distinguishing feature. It snapped trees by headbutting them, and then it fed on their ripe berries."
409,30,9,"This ancient Pokémon used headbutts skillfully. Its brain was really small, so some theories suggest that its stupidity led to its extinction."
410,30,9,"Although its fossils can be found in layers of primeval rock, nothing but its face has ever been discovered."
411,30,9,This Pokémon is from roughly 100 million years ago. Its terrifyingly tough face is harder than steel.
422,30,9,"When it senses danger, a purple liquid oozes out of it. The liquid is thought to be something like greasy sweat."
423,30,9,"Their shape and color change, depending on their environment and diet. There are many of them at beaches where the waves are calm."
424,30,9,"It uses its tails for everything. If it wraps both of its tails around you and gives you a squeeze, that’s proof it really likes you."
425,30,9,"Wandering souls gathered together to form this Pokémon. When trying to make friends with children, Drifloon grabs them by the hand."
426,30,9,"The raw material for the gas inside its body is souls. When its body starts to deflate, it’s thought to carry away people and Pokémon."
427,30,9,The reason it keeps one ear rolled up is so it can launch a swift counterattack if it’s attacked by an enemy.
428,30,9,"It’s notably wary and has a dislike of fighting, but at the same time, it can deliver powerful kicks with its lithe legs."
429,30,9,Its muttered curses can cause awful headaches or terrifying visions that torment others.
430,30,9,Its goons take care of most of the fighting for it. The only time it dirties its own hands is in delivering a final blow to finish off an opponent.
438,30,9,"If its body gets too damp, it will die. So, in a process reminiscent of sweating, its eyes expel moisture."
439,30,9,"When this gifted mimic surprises an opponent, Mime Jr. feels so happy that it ends up forgetting it was imitating something."
440,30,9,"When it sees something round and white, Happiny puts it into the pouch on its stomach. It sometimes becomes overloaded and can’t move."
443,30,9,"Its original home is an area much hotter than Alola. If you’re planning to live with one, your heating bill will soar."
444,30,9,It sheds its skin and gradually grows larger. Its scales can be ground into a powder and used as raw materials for traditional medicine.
445,30,9,Its fine scales don’t just reduce wind resistance—their sharp edges also cause injury to any opponent who attacks it.
446,30,9,"Anything that looks edible, Munchlax will go on and swallow whole. Its stomach is tough enough to handle it even if the food has gone rotten."
447,30,9,"It uses waves called auras to communicate with others of its kind. It doesn’t make any noise during this time, so its enemies can’t detect it."
448,30,9,"Lucario reads its opponent’s feelings with its aura waves. It finds out things it would rather not know, so it gets stressed out easily."
456,30,9,It lures in prey with its shining tail fins. It stays near the surface during the day and moves to the depths when night falls.
457,30,9,They traverse the deep waters as if crawling over the seafloor. The fantastic lights of its fins shine like stars in the night sky.
458,30,9,Mantyke are friendly toward people and will approach boats closely. The patterns on their backs differ depending on their habitat.
461,30,9,"Thanks to its increased intelligence, scrapping over food is a thing of the past. A scratch from its claws will give you a case of frostbite!"
462,30,9,There are still people who believe that this Pokémon came from outer space. It emanates a powerful magnetic field.
463,30,9,It uses its tongue much more skillfully than its hands or its feet. It can deftly pick up a single small bean with its tongue.
466,30,9,A single Electivire can provide enough electricity for all the buildings in a big city for a year.
467,30,9,"Magmortar takes down its enemies by shooting fireballs, which burn them to a blackened crisp. It avoids this method when hunting prey."
470,30,9,It gets its nutrition from photosynthesis. It lives a quiet life deep in forests where clean rivers flow.
471,30,9,"It can instantaneously freeze any moisture that’s around it, creating ice pellets to shoot at its prey."
474,30,9,"A faulty update was added to its programming. Its behavior is noticeably strange, so the experiment may have been a failure."
476,30,9,It uses three small units to catch prey and battle enemies. The main body mostly just gives orders.
478,30,9,"It’s said that on nights of terrible blizzards, it comes down to human settlements. If you hear it knocking at your door, do not open it!"
506,30,9,"This Pokémon is popular with beginners because it’s intelligent, obedient to its Trainer’s commands, and easy to raise."
507,30,9,"It has been living with people for so long that portrayals of it can be found on the walls of caves from long, long ago."
508,30,9,"Its fur is long and thick. A long time ago in cold regions, every household kept a Stoutland."
524,30,9,It was found in a fissure in a layer of exposed rock. The material that makes up its body is dirt from several hundred years ago.
525,30,9,"Its orange crystals are lumps of powerful energy. They’re valuable, so Boldore is sometimes targeted for them."
526,30,9,It absorbs rays of sunlight and shoots out energy. It’s usually lurking deep beneath the surface.
546,30,9,"When attacked, it expels cotton from its body to create a diversion. The cotton it loses grows back in quickly."
547,30,9,"Whimsicott doesn’t live in a fixed location. It floats around on whirling winds, appearing all over the place to perform its mischief."
548,30,9,"They prefer clean water and soil. When the environment they live in turns bad, the whole bunch will up and move to a new area."
549,30,9,"It’s well liked by other Pokémon because of its beauty. The flower on its head needs constant care, or it will soon wither and rot."
550,30,9,"When a school of Basculin appears in a lake, everything else disappears, except for Corphish and Crawdaunt. That’s how violent Basculin are."
551,30,9,"Sandile’s still not good at hunting, so it mostly eats things that have collapsed in the desert. It’s called “the cleaner of the desert.”"
552,30,9,It buries some of its prey in the sand to use as emergency meals when its hunts are unsuccessful.
553,30,9,It conceals itself in sandstorms that Flygon whip up and waits patiently for prey to appear.
559,30,9,"It stretches its saggy skin up to its neck to protect itself. The saggier their skin, the more respect they garner."
560,30,9,It taunts its opponents by spitting. It has a certain territory that it never leaves its whole life long.
564,30,9,"Its hunting grounds encompassed a broad area, from the land to more than half a mile deep in the ocean."
565,30,9,"Carracosta eats every last bit of the prey it catches, even the shells and bones, to further strengthen its sturdy shell."
566,30,9,"Restored from a fossil, this ancient bird Pokémon has wings but can’t yet fly."
567,30,9,"Said to be an ancestor of bird Pokémon, the muscles it uses to flap its wings are still weak, so it needs a long runway in order to take off."
568,30,9,"If a young Pokémon or child breathes in the toxic gas that Trubbish belches out, it could be a life-threatening situation."
569,30,9,"Some say the reason Garbodor in Alola are a little stronger than their counterparts elsewhere is the presence of Muk, their natural enemy."
570,30,9,"If a normally talkative child suddenly stops talking, it may have been replaced by Zorua."
571,30,9,"If it thinks humans are going to discover its den, Zoroark shows them visions that make them wander around in the woods."
572,30,9,"When its tail has gotten dirty from self-cleaning or from cleaning its nest, Minccino spends a whole day washing its tail in clean spring water."
573,30,9,"The oil that seeps from its body is really smooth. For people troubled by bad skin, this oil is an effective treatment."
582,30,9,"When the morning sun hit an icicle, it wished not to melt, and thus Vanillite was born. At night, it buries itself in snow to sleep."
583,30,9,This hearty Pokémon survived the Ice Age. It’s incredibly popular in very hot regions.
584,30,9,"Vanilluxe is born when two Vanillish, half-melted by the day’s light, stick to each other and freeze together in the cold return of night."
587,30,9,"As it flies, it scatters electricity around, so bird Pokémon keep their distance. That’s why Emolga can keep all its food to itself."
592,30,9,"Using the invisible poison spikes on its veillike arms and legs, it paralyzes its enemies and causes them to drown."
593,30,9,Fishermen are terrified of Jellicent. It’s rumored to drag them into the sea and steal their lives away.
594,30,9,The reason it helps Pokémon in a weakened condition is that any Pokémon coming after them may also attack Alomomola.
605,30,9,This Pokémon is shrouded in mystery. It’s said to have appeared from a UFO that fell from the sky about 50 years ago.
606,30,9,"It has strong psychic powers. Using its fingers that flash three different colors, it controls its opponents and rewrites their memories."
619,30,9,They seclude themselves in the mountains and devote themselves to training. The form of their kicks and chops differs from pack to pack.
620,30,9,"When Mienshao lets out a bizarre wail, you’re in danger. A flurry of kicks and chops too fast to see is about to be unleashed!"
621,30,9,It infiltrates tunnels that Pokémon like Diglett and Dugtrio have dug and quietly waits for prey to pass through.
622,30,9,"Although ancient people apparently built it by working with clay, the source of its energy is unclear."
623,30,9,"When the seal on its chest is removed, it rages indiscriminately, turning the whole town around it into a mountain of rubble."
624,30,9,"It follows Bisharp’s orders to a tee when it attacks enemies. After slashing an opponent, Pawniard clangs both of its blades together."
625,30,9,It leads a group of Pawniard. Bisharp doesn’t even change its expression when it deals the finishing blow to an opponent.
627,30,9,"Known as a natural-born warrior, soon after its hatching, it will challenge its parent to a fight in order to gain their acceptance."
628,30,9,"Known as “the hero of the skies,” this Pokémon is so proud and so brave that it will never retreat, even when it’s injured."
629,30,9,Its healthy appetite leads to visible growth spurts. It often has to replace the bones it wears as its size increases.
630,30,9,"It’s always searching for food for Vullaby. When it finds a weak Pokémon, Mandibuzz swoops it right off to its nest."
636,30,9,"It protects itself with flame. Long years ago, people believed Larvesta had a nest on the sun."
637,30,9,"According to legends, it was hatched from a flaming cocoon to save people and Pokémon that were suffering from the cold."
661,30,9,Its body is always warm. Trainers who live in cold areas apparently sleep with it in their bed.
662,30,9,Its speed right after takeoff already puts it in the top speed class of all bird Pokémon.
663,30,9,Bird Pokémon make up most of its diet. It approaches at high speeds and smacks them down to the ground with its powerful kick.
667,30,9,"This hot-blooded Pokémon is filled with curiosity. When it gets angry or starts fighting, its short mane gets hot."
668,30,9,"The temperature of its breath is over 10,000 degrees Fahrenheit, but Pyroar doesn’t use it on its prey. This Pokémon prefers to eat raw meat."
669,30,9,Flabébé wears a crown made from pollen it’s collected from its flower. The crown has hidden healing properties.
670,30,9,"It gives its own power to flowers, pouring its heart into caring for them. Floette never forgives anyone who messes up a flower bed."
671,30,9,Its life can span several hundred years. It’s said to devote its entire life to protecting gardens.
674,30,9,It’s desperate to intimidate its opponents. Be nice and pretend to be scared if you catch it glaring at you intensely.
675,30,9,Pangoro is the type to talk with its fists. It doesn’t say much as it pummels opponents with enough force to send a dump truck flying.
676,30,9,"Left alone, its fur will grow longer and longer, but it will only allow someone it trusts to cut it."
686,30,9,"When exchanging information with others of its kind, it flashes the light-emitting spots on its body in a complex rhythm."
687,30,9,It flashes the pattern on its torso to control its prey and draw them in. The edges of its fins are supremely sharp.
690,30,9,"It’s not good at swimming, so it clings to the seaweed. In the Alola region, it’s often found near Dhelmise."
691,30,9,It blends in with seaweed to ambush its prey and then takes them down with a poisonous liquid strong enough to melt metal.
692,30,9,"It moves around by jetting water from its right pincer. It has a poor sense of balance, so it’s terrible at swimming straight."
693,30,9,"Its right arm is packed with meat. When its pincer falls off, it’s exported to be used as a cooking ingredient."
696,30,9,"Tyrunt is spoiled and selfish. It may just be trying to frolic, but sometimes the ones it’s trying to frolic with are gravely injured."
697,30,9,"The king of the ancient world, it can easily crunch a car with the devastating strength of its enormous jaws."
698,30,9,"Amaura was restored successfully, but it’s not expected to live long because of the heat of the current environment."
699,30,9,This usually quiet and kindly Pokémon has a surface temperature of around –240 degrees Fahrenheit.
700,30,9,Sylveon wraps its ribbonlike feelers around its Trainer’s arm because this touch enables it to read its Trainer’s feelings.
701,30,9,"In combat, Hawlucha leaps nimbly about, taking advantage of its opponents’ blind spots. It’s also skilled at using superb submission holds."
702,30,9,Its upper whiskers are sensors that survey its surroundings. Its lower whiskers are organs that shoot electricity.
703,30,9,"To keep the jewels on their bodies free of tarnish, packs of Carbink use their soft manes to polish one another’s jewels."
704,30,9,"Its body is mostly water. If it dries out, it will die, so it’s always sitting with perfect stillness in the shade."
705,30,9,Its entire body is covered with gooey mucus that can dissolve anything. Be sure to put gloves on if you’re going to touch it.
706,30,9,"Underneath its slimy skin is a thick layer of fat, and the combination of the two makes enemies’ attacks slide right off."
707,30,9,"Long ago it lived in mines, but once the minerals that make up its diet became scarcer, Klefki began appearing in human settlements."
708,30,9,"An unknown spirit came to lodge in a tree stump, creating this Pokémon. A cure-all can be made from an infusion of its green leaves."
709,30,9,"This Pokémon controls trees via roots stretching from its feet, and it will attack anyone that dares to ravage the forest."
714,30,9,It flies around in search of fruit to eat. It uses ultrasonic waves to detect which fruits are ripe.
715,30,9,This hot-blooded Pokémon attacks anything it sees with ultrasonic waves that can crush boulders.
718,30,9,Some say it can change to an even more powerful form when battling those who threaten the ecosystem.
722,30,9,"It feels relaxed in tight, dark places and has been known to use its Trainer’s pocket or bag as a nest."
723,30,9,"Supremely sensitive to the presence of others, it can detect opponents standing behind it, flinging its sharp feathers to take them out."
724,30,9,"Decidueye can nock and fire an arrow at an enemy in a tenth of a second, so its battles are decided in the blink of an eye."
725,30,9,"Its coat regrows twice a year. When the time comes, Litten sets its own body on fire and burns away the old fur."
726,30,9,"When its mane is standing on end, you can tell it’s feeling good. When it isn’t feeling well, its fur will lie down flat."
727,30,9,"When its fighting spirit is set alight, the flames around its waist become especially intense."
728,30,9,Popplio gets on top of its bouncy water balloons to jump higher. It’s quite the acrobatic fighter!
729,30,9,It attacks by smacking its enemies with the exploding water balloons that it creates.
730,30,9,"Also known as a songstress, it has a fantastical look on moonlit nights when it leads its colony in song."
731,30,9,"It may look spindly, but its neck muscles are heavy-duty. It can peck at a tree 16 times per second!"
732,30,9,"From its mouth, it fires the seeds of berries it has eaten. The scattered seeds give rise to new plants."
733,30,9,"Known for forming harmonious couples, this Pokémon is brought to wedding ceremonies as a good luck charm."
734,30,9,"Although it will eat anything, it prefers fresh living things, so it marches down streets in search of prey."
735,30,9,"Patient by nature, this Pokémon loses control of itself and pounces when it spots its favorite meal—Rattata!"
736,30,9,"It spits a sticky thread to stop opponents in their tracks, and then it grabs them in its sharp, sturdy mandibles to take them down."
737,30,9,Its stout shell provides excellent defense from attacks. It uses electricity on persistent opponents.
738,30,9,Vikavolt flusters opponents with acrobatic flying maneuvers. This creates an opening for it to deliver an electric beam attack.
739,30,9,Crabrawler has been known to mistake Exeggutor for a coconut tree and climb it. The enraged Exeggutor shakes it off and stomps it.
740,30,9,"Before it stops to think, it just starts pummeling. There are records of its turning back avalanches with a flurry of punches."
741,30,9,"This Oricorio has drunk red nectar. If its Trainer gives the wrong order, this passionate Pokémon becomes fiercely angry."
742,30,9,Cutiefly can pick up the auras of living things. It skillfully reads those auras to predict its foes’ movements and make fools of them.
743,30,9,It can predict the weather from moisture levels and wind direction. Ribombee only reveals itself when there are a few clear days in a row.
744,30,9,"When it rubs the rocks on its neck against you, that’s proof of its love for you. However, the rocks are sharp, so the gesture is quite painful!"
745,30,9,The rocks in its mane are sharper than a knife. Fragments that break off are treasured as good luck charms.
746,30,9,"When it’s in a jam, its shining eyes attract others of its kind. The light from its eyes is visible almost 25 miles away."
747,30,9,"Aside from its head, its body parts regenerate quickly if they’re cut off. After a good night’s sleep, Mareanie is back to normal."
748,30,9,"With its 12 legs, it creates a dome to shelter within. The flow of the tides doesn’t affect Toxapex in there, so it’s very comfortable."
749,30,9,"Possessing mighty power, Mudbray can be loaded with 50 times its own body weight and will be totally fine."
750,30,9,"It can trudge mountain roads without rest for three days and three nights, all the while dragging a 10-ton load."
751,30,9,"It can only breathe oxygen that has dissolved in water, so it wears a water bubble on its head when it walks around on land."
752,30,9,"It has a habit of storing things it values in its water bubble. If its Trainer doesn’t watch out, Araquanid will try to put them in its bubble!"
753,30,9,"It loves the sunshine. When it basks in the sunlight regularly, it grows up with vivid coloration."
754,30,9,"As it slashes into its enemies, it looks like it’s dancing. Its elegant appearance has led some to call it the most glamorous Grass Pokémon."
755,30,9,"It likes damp dark places. When night falls, the spores filling the caps of its mushrooms glow."
756,30,9,"When it starts fighting for territory with Parasect, the entire area gets completely coated in spores!"
757,30,9,"It weakens opponents and sends them reeling with its poisonous gas. Salandit doesn’t deal well with Spinda, since it’s always reeling."
758,30,9,It punishes Salandit that couldn’t bring it food with a fierce slap of its flame-spewing palm.
759,30,9,"Stufful hates to be hugged or touched in any way. It will squirm, thrash, and resist with amazing power."
760,30,9,It boasts tremendous physical strength. Many people call it the most dangerous Pokémon in the Alola region.
761,30,9,It tries to resist being swallowed by a bird Pokémon by spinning the sepals on its head. It’s usually a fruitless attempt.
762,30,9,"It bounces around, swinging the sepals on its head with abandon. They’re quite painful when they smack you!"
763,30,9,"A Pokémon with an aggressive personality and a mastery of kicking, it cackles every time it kicks an opponent."
764,30,9,It picks flowers and sticks them to its body with fluids it produces. The aroma that wafts from its petals has a healing effect.
765,30,9,"Oranguru don’t get along with each other, so they’re always engaging in battles of wits to decide which one is superior."
766,30,9,Berries are its weapons as well as the staple of its diet. The one that can throw a berry the farthest is the boss of the troop.
767,30,9,"An astonishingly cowardly Pokémon, Wimpod will whir its legs at high speeds to run away if anything comes near it."
768,30,9,"Its claws, which it can extend and retract at will, are its greatest weapons. Golisopod is sometimes accompanied by Wimpod."
769,30,9,"If you build sand mounds when you’re playing, destroy them before you go home, or they may get possessed and become Sandygast."
770,30,9,"Once it has whipped up a sandstorm to halt its opponents in their tracks, this terrifying Pokémon snatches away their vitality."
771,30,9,"Its entire body is covered in its own slime. If you accidentally step on one, you’ll slip, and it will get mad and smack you!"
772,30,9,"There’s danger of its going on a rampage, so its true power is sealed away beneath its control mask."
773,30,9,"Through the bond it formed with its Trainer, its will was strengthened, and it was able to destroy its control mask."
774,30,9,"Although its outer shell is uncommonly durable, the shock of falling to the ground smashes the shell to smithereens."
775,30,9,It remains asleep from birth to death as a result of the sedative properties of the leaves that form its diet.
776,30,9,"Its exploding shell poses a real danger but is sensitive to moisture. On rainy days, Turtonator takes silent refuge in caves."
777,30,9,"Its capacity to produce electricity is somewhat limited, so it gets charged up by letting lightning strike it!"
778,30,9,"A gust of wind revealed what hides under this Pokémon’s rag to a passing Trainer, who went home and died painfully that very night."
779,30,9,"Its skin is thick enough to fend off Mareanie’s spikes. With its robust teeth, Bruxish crunches up the spikes and eats them."
780,30,9,"It appears in towns and plays with the children. Drampa will protect kids when they’re in danger, so their moms don’t have to worry."
781,30,9,"Its chain-like green seaweed can stretch outward for hundreds of yards. For some reason, it gets along well with Skrelp."
782,30,9,It will never show an enemy its back in battle. Ancient warriors liked Jangmo-o for its valiant disposition and made it one of their own.
783,30,9,"The scales it sheds can be molded and processed to make pots and pans. They conduct heat well, so they’re a popular item."
784,30,9,"It battles valiantly with its fists, which are armored in steel scales. Kommo-o specializes in uppercuts."
785,30,9,"The lightning-wielding guardian deity of Melemele, Tapu Koko is brimming with curiosity and appears before people from time to time."
786,30,9,"Although called a guardian deity, Tapu Lele is devoid of guilt about its cruel disposition and can be described as nature incarnate."
787,30,9,"It makes ringing sounds with its tail to let others know where it is, avoiding unneeded conflicts. This guardian deity of Ula’ula controls plants."
788,30,9,"Although it’s called a guardian deity, terrible calamities sometimes befall those who recklessly approach Tapu Fini."
789,30,9,"Whether or not it’s a Pokémon from this world is a mystery. When it’s in a jam, it warps away to a safe place to hide."
790,30,9,"As it absorbs light, Cosmoem continues to grow. Its golden shell is surprisingly solid."
791,30,9,"In writings from the distant past, it’s called by the name “the beast that devours the sun.”"
792,30,9,It sometimes summons unknown powers and life-forms here to this world from holes that lead to other worlds.
793,30,9,It appeared in this world from an Ultra Wormhole. Nihilego appears to be a parasite that lives by feeding on people and Pokémon.
794,30,9,Buzzwole goes around showing off its abnormally swollen muscles. It is one kind of Ultra Beast.
795,30,9,"Although it’s alien to this world and a danger here, it’s apparently a common organism in the world where it normally lives."
796,30,9,"They’ve been dubbed Ultra Beasts. Some of them stand unmoving, like trees, with their arms and legs stuck into the ground."
797,30,9,"Although it’s alien to this world and a danger here, it’s apparently a common organism in the world where it normally lives."
798,30,9,"Although it’s alien to this world and a danger here, it’s apparently a common organism in the world where it normally lives."
799,30,9,An unknown life-form called a UB. It may be constantly hungry—it is certainly always devouring something.
800,30,9,"Light is the source of its energy. If it isn’t devouring light, impurities build up in it and on it, and Necrozma darkens and stops moving."
801,30,9,"Built roughly 500 years ago by a scientist, the part called the Soul-Heart is the actual life-form."
802,30,9,"It sinks into the shadows of people and Pokémon, where it can understand their feelings and copy their capabilities."
803,30,9,"An Ultra Beast that lives in a different world, it cackles wildly as it sprays its opponents with poison from the needles on its head."
804,30,9,"One kind of Ultra Beast, it fires a glowing, venomous liquid from its needles. This liquid is also immensely adhesive."
805,30,9,"When stone walls started moving and attacking, the brute’s true identity was this mysterious life-form, which brings to mind an Ultra Beast."
806,30,9,"A UB that appeared from an Ultra Wormhole, it causes explosions, then takes advantage of opponents’ surprise to rob them of their vitality."
807,30,9,"It approaches its enemies at the speed of lightning, then tears them limb from limb with its sharp claws."
1,31,9,"It can go for days without eating a single morsel. In the bulb on its back, it stores energy."
2,31,9,The bud on its back grows by drawing energy. It gives off an aroma when it is ready to bloom.
3,31,9,The flower on its back catches the sun’s rays. The sunlight is then absorbed and used for energy.
4,31,9,The flame at the tip of its tail makes a sound as it burns. You can only hear it in quiet places.
5,31,9,"Tough fights could excite this Pokémon. When excited, it may breathe out bluish-white flames."
6,31,9,"When this Pokémon expels a blast of superhot fire, the red flame at the tip of its tail burns more intensely."
7,31,9,Shoots water at prey while in the water. Withdraws into its shell when in danger.
8,31,9,"When tapped on its head, this Pokémon will pull it in, but its tail will still stick out a little bit."
9,31,9,"Once it takes aim at its enemy, it blasts out water with even more force than a fire hose."
10,31,9,"If you touch the feeler on top of its head, it will release a horrible stink to protect itself."
11,31,9,"Hardens its shell to protect itself. However, a large impact may cause it to pop out of its shell."
12,31,9,"Its wings, covered with poisonous powder, repel water. This allows it to fly in the rain."
13,31,9,Beware of the sharp stinger on its head. It hides in grass and bushes where it eats leaves.
14,31,9,"Able to move only slightly. When endangered, it may stick out its stinger and poison its enemy."
15,31,9,It has three poisonous stingers on its forelegs and its tail. They are used to jab its enemy repeatedly.
16,31,9,"Very docile. If attacked, it will often kick up sand to protect itself rather than fight back."
17,31,9,This Pokémon is full of vitality. It constantly flies around its large territory in search of prey.
18,31,9,"This Pokémon flies at Mach 2 speed, seeking prey. Its large talons are feared as wicked weapons."
19,31,9,"Will chew on anything with its fangs. If you see one, you can be certain that 40 more live in the area."
20,31,9,"Its hind feet are webbed. They act as flippers, so it can swim in rivers and hunt for prey."
21,31,9,"Inept at flying high. However, it can fly around very fast to protect its territory."
22,31,9,"A Pokémon that dates back many years. If it senses danger, it flies high and away, instantly."
23,31,9,"The older it gets, the longer it grows. At night, it wraps its long body around tree branches to rest."
24,31,9,The frightening patterns on its belly have been studied. Six variations have been confirmed.
25,31,9,"This forest-dwelling Pokémon stores electricity in its cheeks, so you’ll feel a tingly shock if you touch it."
26,31,9,"When electricity builds up inside its body, it becomes feisty. It also glows in the dark."
27,31,9,"Its body is dry. When it gets cold at night, its hide is said to become coated with a fine dew."
28,31,9,"It is skilled at slashing enemies with its claws. If broken, they start to grow back in a day."
29,31,9,A mild-mannered Pokémon that does not like to fight. Beware—its small horn secretes venom.
30,31,9,"When resting deep in its burrow, its barbs always retract. This is proof that it is relaxed."
31,31,9,Tough scales cover the sturdy body of this Pokémon. It appears that the scales grow in cycles.
32,31,9,"Its large ears are always kept upright. If it senses danger, it will attack with a poisonous sting."
33,31,9,"Its horn contains venom. If it stabs an enemy with the horn, the impact makes the poison leak out."
34,31,9,"Its steel-like hide adds to its powerful tackle. Its horns are so hard, they can pierce a diamond."
35,31,9,"Adored for their cute looks and playfulness. They are thought to be rare, as they do not appear often."
36,31,9,"They appear to be very protective of their own world. It is a kind of fairy, rarely seen by people."
37,31,9,"Both its fur and its tails are beautiful. As it grows, the tails split and form more tails."
